typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
historisch,3,12:00,52.77209,59.425804,28.785566,67.14041,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.36623732914076246,5265.0,3.5186852881863397,37925.5,25.34622961008757,7433.25,4.967762092765643,19.75,0.013199246807536603,319.75,0.21369413502328247,35145.25,23.488143233548143,62973.25,42.08604906444073
historisch,4,morning,36.43148,37.763206,23.356995,44.949467,0.0,0.0,0.0,0.0,1181.0,0.6828632264275585,30963.5,17.903332355198735,33492.0,19.365330380619636,45633.25,26.38549392665147,61678.5,35.6629801111026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historisch,4,afternoon,52.9578,54.60362,28.325073,71.07777,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.37120930683022235,8154.75,4.715138777061925,15986.75,9.243661037333421,19239.0,11.124136844402878,23504.5,13.590481545780314,21303.75,12.317991075365029,29389.25,16.99308897314659,54728.25,31.644292440079617
historisch,4,evening,31.38783,28.359015,25.322386,53.903828,0.0,0.0,0.0,0.0,0.0,0.0,119194.25,68.9190263561499,6206.5,3.5886457365136684,32920.5,19.034884712623573,4692.5,2.713239364954546,6692.0,3.869365547208486,3242.5,1.874838282549838,0.0,0.0,0.0,0.0
historisch,4,12:00,55.009888,59.345894,28.900309,67.93316,0.0,0.0,0.0,0.0,0.0,0.0,264.5,0.15293592158347946,1896.0,1.096281691199535,29660.5,17.149927796320576,8101.0,4.684060116248647,37.25,0.021538234703155423,1271.25,0.7350464662117137,58976.25,34.10051850770389,72741.5,42.059691266029
historisch,5,morning,34.412014,33.91284,23.340607,45.008865,0.0,0.0,0.0,0.0,3664.75,2.7905321028265107,39290.25,29.917648940058477,28285.25,21.537867019980506,28115.5,21.40861050194932,31972.0,24.345151072124757,0.25,0.0001903630604288499,0.0,0.0,0.0,0.0,0.0,0.0
historisch,5,afternoon,48.88943,48.5108,28.311905,69.571236,0.0,0.0,0.0,0.0,0.0,0.0,2562.5,1.9512213693957114,20234.75,15.407795748050681,12548.25,9.554893092105262,16623.0,12.657620614035087,18804.5,14.31872867933723,15687.25,11.945091678849902,17032.5,12.969435307017543,27835.25,21.19521351120858
historisch,5,evening,29.89016,27.122425,24.885386,55.470764,0.0,0.0,0.0,0.0,526.0,0.4005238791423002,98918.0,75.3213328460039,7809.0,5.946180555555555,13400.75,10.20403112816764,4281.0,3.2597770467836256,2117.75,1.6125654848927875,4250.25,3.2363623903508767,25.25,0.01922666910331384,0.0,0.0
historisch,5,12:00,50.696613,57.74013,28.868294,66.66167,0.0,0.0,0.0,0.0,0.0,0.0,1230.5,0.9369669834307991,5746.75,4.375875670077973,41564.25,31.649191337719294,4899.5,3.7307352582846,32.5,0.024747197855750486,2406.0,1.8320540935672516,29327.75,22.33168098196881,46120.75,35.118748477095515
tuindorp,0,morning,39.91931,41.35765,23.328224,45.347076,0.0,0.0,0.0,0.0,29.75,0.007472935727100947,18183.0,4.567408078180723,33388.0,8.38676901030072,74181.75,18.63379663441582,272319.75,68.40430215025876,1.0,0.0002511911168773427,0.0,0.0,0.0,0.0,0.0,0.0
