typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
bloemkool,4,evening,29.353193,28.270523,24.903423,45.729588,0.0,0.0,0.0,0.0,18.75,0.0040264889284976095,351640.5,75.51341760327273,65100.5,13.980076932781794,43422.5,9.324811493209998,5481.0,1.1770232435784214,3.0,0.0006442382285596175,0.0,0.0,0.0,0.0,0.0,0.0
bloemkool,4,12:00,48.872517,54.224957,28.620806,66.03725,0.0,0.0,0.0,0.0,0.0,0.0,71.75,0.015408030966384186,29812.0,6.402010023273107,144325.75,30.99338850517941,36572.5,7.853800871332204,2591.0,0.556407083399323,31225.5,6.705553601962778,148051.5,31.79347869853141,73016.25,15.67995318535539
bloemkool,5,morning,38.4709,39.000656,23.005651,54.34149,0.0,0.0,0.0,0.0,347.75,0.06518244994165913,105964.0,19.86195003772241,94183.25,17.653759823056127,87189.25,16.342800642921073,108585.5,20.353325429590303,119414.5,22.383119104409072,17818.25,3.339862512359361,0.0,0.0,0.0,0.0
bloemkool,5,afternoon,48.168304,49.893356,28.683527,64.74391,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0037488109240350325,33992.5,6.371572766763042,103675.75,19.433039207876252,59208.25,11.098026719649862,71570.0,13.415119891659364,103460.25,19.392645770169775,153507.75,28.773576506201938,8068.0,1.512270326755732
bloemkool,5,evening,30.291275,28.883915,25.135944,45.85083,0.0,0.0,0.0,0.0,0.0,0.0,350211.25,65.64378798599819,89032.75,16.688347289844003,82312.0,15.428606238958581,11879.5,2.2266999686037083,67.0,0.01255851659551736,0.0,0.0,0.0,0.0,0.0,0.0
bloemkool,5,12:00,51.32474,57.17697,28.685247,66.9263,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0035145102412828433,18272.25,3.424960520334956,126922.5,23.790422725291823,47483.25,8.900286315434323,3309.25,0.6202876275181466,22847.0,4.28245415907142,199892.75,37.46800624177019,114756.75,21.510067900337862
stedelijk,0,morning,33.881275,31.513062,22.9242,54.950302,0.0,0.0,0.0,0.0,18352.25,4.564989332044846,151566.75,37.70113184174737,79113.75,19.678972592900756,59891.75,14.897639244642857,46862.25,11.656645442690602,31156.5,7.749953827125025,15078.5,3.750667718848545,0.0,0.0,0.0,0.0
stedelijk,0,afternoon,43.52439,42.19173,28.689142,62.73004,0.0,0.0,0.0,0.0,0.0,0.0,393.75,0.09794246206828364,77986.0,19.398452944399153,94704.5,23.55705879097337,65326.0,16.24936959256558,60045.0,14.935759072736737,50439.0,12.54633611241183,50379.5,12.531535918143732,2748.0,0.6835451067013165
stedelijk,0,evening,26.571754,25.933115,24.217012,40.810604,0.0,0.0,0.0,0.0,43440.5,10.805509900894664,321000.25,79.84648840516714,34531.5,8.589460644853169,3025.25,0.7525090371354286,24.25,0.00603201194960223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stedelijk,0,12:00,47.116302,42.384644,28.626064,67.043846,0.0,0.0,0.0,0.0,0.0,0.0,239.5,0.05957389121359727,62624.75,15.577453209932049,111431.75,27.717841136704667,39222.0,9.756188564424686,3809.5,0.9475855472993687,14234.75,3.5407910144165085,103626.75,25.776403888595578,66832.75,16.624162747413543
stedelijk,1,morning,33.817722,31.56044,22.92457,55.283558,0.0,0.0,0.0,0.0,9849.0,2.4596888489859934,157199.5,39.258996569821676,79933.25,19.962526519261818,62151.0,15.521588146342621,49575.5,12.380983301137691,36631.25,9.148286846321268,5076.25,1.2677424631602345,0.75,0.00018730496870133975,0.0,0.0
stedelijk,1,afternoon,43.77493,42.414913,28.687738,64.08979,0.0,0.0,0.0,0.0,0.0,0.0,217.25,0.05425600593382141,71612.25,17.88444032651002,98723.0,24.655077900136483,59542.0,14.870016595220225,60113.75,15.012805416360214,55131.75,13.768600944266781,49156.25,12.276279823633642,5920.25,1.4785229879388087
stedelijk,1,evening,26.423254,25.83094,24.211382,40.321354,0.0,0.0,0.0,0.0,47376.75,11.83186756789493,325295.75,81.2393470299051,25131.75,6.276402196213193,2611.0,0.6520710310389307,1.25,0.00031217494783556624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stedelijk,1,12:00,47.743347,43.719963,28.624651,67.40914,0.0,0.0,0.0,0.0,0.0,0.0,173.5,0.043329882759576596,41988.0,10.486081367775805,123113.5,30.746360352283187,38983.25,9.735675228168668,3058.5,0.7638296623640634,16258.75,4.06045954649721,113074.25,28.23915847623662,63766.75,15.925105483914873
stedelijk,2,morning,33.697346,31.277573,22.939287,54.6664,0.0,0.0,0.0,0.0,13333.0,2.5012228940779098,211470.0,39.67101218110369,111421.0,20.902179260560622,78612.25,14.7473756435143,66566.75,12.487683123405137,40200.0,7.541375560033899,11456.25,2.1491513373044366,0.0,0.0,0.0,0.0
stedelijk,2,afternoon,43.55191,42.118443,28.644869,63.572327,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.015382905371213427,89384.5,16.76821103845398,138977.25,26.071632750017937,87181.0,16.35484235570436,76237.25,14.301834176970008,76337.75,14.320687615870092,60395.5,11.329978796916103,4464.0,0.8374303606963016
stedelijk,2,evening,26.685055,25.999878,24.244171,40.855167,0.0,0.0,0.0,0.0,53133.75,9.967700588630626,423736.25,79.49139800125408,50345.25,9.444588007805885,5768.75,1.0821967726852126,75.25,0.014116629624192807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stedelijk,2,12:00,46.753006,41.702415,28.58475,66.472404,0.0,0.0,0.0,0.0,0.0,0.0,254.25,0.047696386471109915,84619.5,15.874314159260908,156004.75,29.2659305696318,46074.5,8.643410652755767,3715.0,0.6969206518787545,20524.75,3.8503693538757657,149772.5,28.096782862317838,72094.0,13.524575363808056
stedelijk,3,morning,33.384495,31.189484,23.020903,54.24228,0.0,0.0,0.0,0.0,9754.75,2.737247655706873,142553.0,40.00131885122446,75939.75,21.309198355925677,54736.0,15.35928523875767,41542.5,11.657101487706273,26821.0,7.526150785382919,5023.75,1.4096976252961277,0.0,0.0,0.0,0.0
stedelijk,3,afternoon,43.442234,41.891003,28.767662,63.534943,0.0,0.0,0.0,0.0,0.0,0.0,305.75,0.08579548125091635,65631.75,18.416705074700996,87865.0,24.655502731354918,61061.5,17.134262562233292,51181.25,14.361798772766846,46117.0,12.940736578408863,38701.0,10.859757710193668,5507.5,1.5454410890905048
stedelijk,3,evening,26.296328,25.740118,24.253916,41.17815,0.0,0.0,0.0,0.0,45987.25,12.9043278664144,286045.0,80.26612734069786,21497.0,6.03220101537514,2784.5,0.781349198832957,57.0,0.015994578679647528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stedelijk,3,12:00,48.817413,54.845238,28.782457,67.11655,0.0,0.0,0.0,0.0,0.0,0.0,249.5,0.07001135755389577,26539.0,7.44701971191519,107272.25,30.101306013470523,34252.25,9.611408904911528,1867.5,0.5240329067410836,8998.5,2.5250388815580402,109568.25,30.745578866952467,67623.5,18.975603356897274
