typology,stat,time,with_trees_avg,without_trees_avg,with_trees_std,without_trees_std
bloemkool,median,morning,37.353033333333336,48.22575683333334,1.9899808125891723,0.35423643557850754
bloemkool,median,afternoon,48.068214833333336,56.995744,2.3890700143500525,0.4996040904256104
bloemkool,median,evening,27.657665833333336,32.977033,1.0123114884465971,2.96051499825581
stedelijk,median,morning,31.38513975,41.08564375,0.1797647146584948,0.8996232150296337
stedelijk,median,afternoon,42.15402225,53.601682000000004,0.21597134589782233,1.130012120201667
stedelijk,median,evening,25.876012749999997,26.51580225,0.1141668413372147,0.22715290628616217
historisch,min,morning,22.998852166666666,23.04983916666667,0.09492325777472359,0.05589985439486086
historisch,min,afternoon,28.69911516666667,28.771713000000002,0.06847768824782778,0.06874007060805269
historisch,min,evening,24.6018005,24.779510166666665,0.4012779236926702,0.42773495870102385
tuindorp,min,morning,23.005907499999996,23.027445,0.0647621341363908,0.054196298179857105
tuindorp,min,afternoon,28.75712266666667,28.781711,0.07413092669774672,0.05070018140401483
tuindorp,min,evening,24.8566735,24.881106833333334,0.38062229862831165,0.38765038878371666
vinex,min,morning,23.022718666666666,23.03694366666667,0.06319776091497852,0.03863041100825488
vinex,min,afternoon,28.754824,28.775398999999997,0.039331628112754806,0.025454665584132636
vinex,min,evening,24.733926,24.878558499999997,0.3937553900847578,0.3934767494740953
volkswijk,min,morning,22.9658,23.0322675,0.056493663981016115,0.040889587088890414
volkswijk,min,afternoon,28.659759166666664,28.746916833333334,0.07433570130540677,0.07275151827808575
volkswijk,min,evening,24.50207966666667,24.679782666666664,0.39779036087952935,0.43833298179975677
bloemkool,min,morning,23.011981666666667,23.053093666666665,0.05947150635276338,0.05406427940393484
bloemkool,min,afternoon,28.699164166666662,28.75825166666667,0.07674824725924786,0.07170580223292101
bloemkool,min,evening,24.664777833333332,24.835838666666664,0.4050158401580939,0.42024194040941115
stedelijk,min,morning,22.952240000000003,23.016382,0.04631147546055286,0.007697230540915586
stedelijk,min,afternoon,28.69735275,28.78980925,0.05117875367360369,0.025660453560228048
stedelijk,min,evening,24.23162025,24.50417225,0.02063661410172075,0.016173467910438326
historisch,max,morning,54.59356400000001,54.75981633333333,0.6601884251975344,0.667610880701225
historisch,max,afternoon,63.95887233333334,64.41798549999999,0.4389536861937343,0.4023620170482039
historisch,max,evening,43.38946216666667,43.499099333333334,2.545630643215659,2.5892675305557495
tuindorp,max,morning,54.457029,55.06640816666667,0.7359658575406867,0.6913803343851819
tuindorp,max,afternoon,63.45632116666667,64.08003066666667,0.5053816745116181,0.4455986862757397
tuindorp,max,evening,42.24931016666667,42.868654666666664,3.1517527803826506,2.7795750192202893
vinex,max,morning,54.77475183333334,55.28430716666667,0.4036907553345334,0.2947671068992714
vinex,max,afternoon,64.16952166666667,64.68551766666666,0.7078806960655625,0.8168664004503217
vinex,max,evening,42.92788683333333,43.17325383333333,2.8578524264043033,2.6409602224218696
volkswijk,max,morning,54.12197166666667,54.943507333333336,1.0520423424858256,0.5517964548663442
volkswijk,max,afternoon,63.581801500000005,64.323279,0.4997659520398516,0.4166507747046678
volkswijk,max,evening,41.120673333333336,42.0974065,2.711713995146955,2.171336142937224
bloemkool,max,morning,54.82631133333334,55.437166,0.7418014614818887,0.6608554489411431
bloemkool,max,afternoon,64.24816316666666,64.8402615,0.5276971297372828,0.2420666578558459
bloemkool,max,evening,43.20914633333334,43.49782533333333,2.7681359324683945,2.7332282525490377
stedelijk,max,morning,54.785635,55.22493,0.44139709108994585,0.29826623972439853
stedelijk,max,afternoon,63.481775,64.44759575,0.5614903535466983,0.7442527720483054
stedelijk,max,evening,40.79131875,41.0959145,0.35353161203054734,0.21180938270765848
