typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
historisch,3,12:00,52.938828,59.823257,28.697386,67.50743,0.0,0.0,0.0,0.0,0.0,0.0,587.75,0.3928029018293488,6035.0,4.033288834606754,38226.75,25.54755989367088,6326.25,4.22793595524954,12.5,0.008353953675656077,193.5,0.12931920289915608,26913.25,17.986563500908076,71334.75,47.67417575716059
historisch,4,morning,39.797718,40.337765,23.049742,54.967926,0.0,0.0,0.0,0.0,1608.75,0.9301915457369473,29968.75,17.328160302286953,23218.5,13.425114159871523,28625.25,16.55133833386577,30872.5,17.850715459682302,36126.75,20.888762968113294,22527.75,13.02571723044321,0.0,0.0,0.0,0.0
historisch,4,afternoon,50.407265,52.05243,28.775084,65.08268,0.0,0.0,0.0,0.0,0.0,0.0,494.25,0.2857791275713978,5557.25,3.213244424271422,18058.25,10.441418169886079,23671.25,13.686897670256853,26972.25,15.5955610999244,33078.5,19.126241520223537,51216.0,29.613482645820355,13900.5,8.037375342045959
historisch,4,evening,30.135147,28.08406,25.221886,44.98986,0.0,0.0,0.0,0.0,0.0,0.0,122409.75,70.77825303233772,15764.25,9.115009836757528,26318.5,15.217557853288483,8455.75,4.8891792776162815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historisch,4,12:00,55.195793,59.69942,28.815048,68.41801,0.0,0.0,0.0,0.0,0.0,0.0,305.5,0.17664243494802637,2210.5,1.2781279949349011,30312.5,17.526919179581174,7099.5,4.10498516174636,29.5,0.01705712546961302,993.25,0.5743047414472249,51575.75,29.821492845403174,80421.75,46.50047051646952
historisch,5,morning,36.572655,35.265785,23.023905,55.071564,0.0,0.0,0.0,0.0,4408.75,3.3570525706627676,36617.0,27.882096734892787,22261.25,16.950878715886937,22526.5,17.15285392300195,16009.25,12.19027930068226,17355.25,13.21519401803119,12149.5,9.251264010721249,0.5,0.0003807261208576998,0.0,0.0
historisch,5,afternoon,47.0887,47.90604,28.765509,64.008064,0.0,0.0,0.0,0.0,0.0,0.0,2011.5,1.5316611842105263,16541.75,12.59575261939571,15966.5,12.157727217348928,18698.0,14.23763401559454,22469.25,17.109260782163744,24811.25,18.89258193226121,23240.0,17.69615009746589,7589.75,5.779232151559454
historisch,5,evening,27.198051,25.866318,24.397745,41.592022,0.0,0.0,0.0,0.0,8831.0,6.724384746588694,99592.0,75.83455165692008,17995.0,13.702333089668617,4659.25,3.547796357212476,250.75,0.19093414961013647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historisch,5,12:00,50.805893,58.098045,28.782219,67.05631,0.0,0.0,0.0,0.0,0.0,0.0,1341.5,1.0214881822612087,6404.75,4.876911245126705,41537.25,31.628632127192986,4163.0,3.1699256822612085,25.0,0.01903630604288499,2084.5,1.5872471978557505,25760.25,19.615200109649123,50011.75,38.081559149610136
tuindorp,0,morning,45.025383,47.491028,22.989779,55.49942,0.0,0.0,0.0,0.0,43.25,0.010864015804945074,24717.25,6.2087536336365,20582.0,5.170015567569468,35973.25,9.03616084520787,73644.75,18.498907004652686,127290.25,31.97418006509618,115848.75,29.10017690134406,3.75,0.0009419666882900353,0.0,0.0
tuindorp,0,afternoon,55.52776,57.427322,28.80986,64.31097,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0037050689739408058,1449.5,0.3641015239137083,11702.0,2.939438449698665,16782.5,4.215614918994005,28366.0,7.125287221342705,54940.25,13.80050275902043,233414.5,58.631648950366525,51433.75,12.919701107690026
